Status,Role,Workspace,Section,Feature,What it does,Data scope,Priority,Tier,Screen,Endpoints,Tested as,Checks passed,Also readable by,Verified against
Buildable now,Parent / Guardian,My Child,Attendance,Child Absence Reporting Button,Notify class teacher in advance of child's planned absence with 1-click reason selection.,Specific student,Must-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Parent / Guardian,Requests,Consent,Parent Delegation for Emergency Pickup,Generate single-use digital QR authorization passes for friends/relatives picking up child in emergency.,Specific student,Should-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Parent / Guardian,Home,Home,Real-Time Push Notifications,"Receive instant app push alerts for homework, circulars, fee dues, and attendance.",Specific student,Must-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Seller Admin,Entitlements,Entitlements,Module Entitlement Matrix,Which modules each plan and each school may use; switching one off hides it from that school's navigation.,All institutions / all campuses,Must-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Super Admin,AI & Automation,AI & Automation,Automated Timetable Optimizer,"Genetic algorithms solving complex multi-variable faculty, room, and elective timetable constraints.",All institutions / all campuses,Nice-to-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Super Admin,Access & Security,Access & Security,SSO / MFA,Configure single sign-on and multi-factor authentication when required.,All users,Must-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Super Admin,Institution Setup,Institution Setup,Branding,"Logo, institution name, colors and portal identity per tenant/campus.",All institutions / all campuses,Must-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Super Admin,Platform Setup,Operations,Data Backup & Restore,Schedule automated cloud database backups and manage point-in-time recovery archives.,All institutions / all campuses,Should-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Buildable now,Super Admin,Platform Configuration,Platform Configuration,Numbering & templates,"Configure receipt, admission, student ID and certificate numbering/templates.",All institutions / all campuses,Must-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Speculative — needs a decision,Accounts & Finance,Fees,Concessions & Refunds,Grant-in-Aid Accounting,"Track government grant-in-aid receipts, utilisation certificates and unspent balances.",Assigned institution/campus,Must-Have,advanced,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Speculative — needs a decision,Admissions & Front Office,Admissions,Enquiries,24/7 Admission Chatbot,"Configure web widget chatbot to answer tuition queries, syllabus details, and capture leads.",Assigned institution/campus,Nice-to-Have,optional,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Speculative — needs a decision,Admissions & Front Office,Admissions,Enquiries,AI Voice Agent Integration,Automate outbound AI voice agent calls to confirm entrance exam attendance or follow up.,Assigned institution/campus,Nice-to-Have,optional,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Speculative — needs a decision,Faculty / Teacher,Assessments,Question Papers & Online Tests,AI Examcell Paper Generator,"Auto-generate exam papers matching blueprint matrices, mark weightage, and difficulty ratios.",Assigned classes/subjects,Nice-to-Have,advanced,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Speculative — needs a decision,Faculty / Teacher,Assessments,Question Papers & Online Tests,Ved AI Assessment Assistant,"Use AI suggestions for creating creative rubric criteria, quiz questions, and essay prompts.",Assigned classes/subjects,Nice-to-Have,advanced,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Speculative — needs a decision,Institution Admin / Principal,Academics,Academics,Master Timetable Generation,Auto-generate clash-free class/faculty timetables with room and subject constraints.,Assigned institution/campus,Must-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Speculative — needs a decision,Institution Admin / Principal,Administration,Mid-Day Meal,Mid-Day Meal Register,"Record the daily cooked-meal headcount, rice consumption and menu for government and aided schools.",Assigned institution/campus,Must-Have,advanced,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Speculative — needs a decision,Parent / Guardian,My Child,Academics,AI Child Performance Summary Audio,Generate a weekly 60-second audio podcast summarizing the child's academic and behavioral week.,Specific student,Nice-to-Have,optional,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Speculative — needs a decision,Parent / Guardian,School,Messages,AI Voice Search for School Notices,Voice-activated search allowing parents to ask 'When is the next fee due date?' in regional languages.,Specific student,Nice-to-Have,optional,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Speculative — needs a decision,Student,School,Campus Life,Digital Hall of Fame,"Showcase historic trophies, school record holders, and national rankers across academic/sports.",Specific student,Must-Have,optional,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Speculative — needs a decision,Student,School,Campus Life,Student Wall & Peer Recognition,"View school news, student council announcements, badge achievements, and art features.",Specific student,Must-Have,optional,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Speculative — needs a decision,Student,Academics,Learning,AI Personal Learning Companion,"24/7 AI tutor answering student doubts, explaining math problems step-by-step, and generating practice quizzes.",Specific student,Nice-to-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Speculative — needs a decision,Student,Academics,Learning,Gamified Learning Badge Showcase,"Display earned academic, behavioral, and extracurricular digital badges on public student profile.",Specific student,Nice-to-Have,optional,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Speculative — needs a decision,Student,Academics,Learning,Gamified Learning Streak Counter,Visual daily login and homework completion streak counter rewarding students with digital badges.,Specific student,Nice-to-Have,optional,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Speculative — needs a decision,Super Admin,AI & Automation,AI & Automation,AI Sentiment Analysis on Feedback,Natural Language Processing on parent complaints and reviews to gauge overall campus sentiment.,All institutions / all campuses,Nice-to-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Speculative — needs a decision,Super Admin,AI & Automation,AI & Automation,Automated Exam Question Translation,AI translation engine converting English question banks into regional languages instantly.,All institutions / all campuses,Nice-to-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Speculative — needs a decision,Super Admin,AI & Automation,AI & Automation,Predictive Dropout Risk Engine,"AI models analyzing attendance, grades, and fee delays to predict student churn risk.",All institutions / all campuses,Nice-to-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Speculative — needs a decision,Super Admin,AI & Automation,AI & Automation,Smart Fee Cash Flow Predictor,Predictive modeling forecasting next quarter's fee collections based on historical payment patterns.,All institutions / all campuses,Nice-to-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Speculative — needs a decision,Super Admin,Platform Setup,Statutory & Boards,School Management Type,"Classify each campus as Government, Aided, Private Unaided, Model School, Gurukul or KGBV for state reporting.",All institutions / all campuses,Should-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Blocked — needs hardware or a vendor contract,Accounts & Finance,Fees,Collections,Cashless Campus Wallet,Manage student smart card balances for cashless purchases in school canteen and store.,Assigned campus,Must-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Blocked — needs hardware or a vendor contract,Accounts & Finance,Fees,Student Dues,Automated Fee Reminders,"Schedule automated WhatsApp, SMS, and app push reminders to parents of defaulter students.",Assigned institution/campus,Must-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Blocked — needs hardware or a vendor contract,Admissions & Front Office,Admissions,Enquiries,Multi-Touch Campaign Sequences,"Trigger automated follow-up SMS, WhatsApp messages, and email drip sequences to leads.",Assigned institution/campus,Must-Have,advanced,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Blocked — needs hardware or a vendor contract,Admissions & Front Office,Front Desk,Gate Security,Gate RFID Entry Management,Monitor real-time student/staff gate scans for late arrivals or early departures.,Assigned institution/campus,Must-Have,optional,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Blocked — needs hardware or a vendor contract,Faculty / Teacher,My Classes,Attendance,Absence Alert to Guardian,"Trigger an SMS or WhatsApp alert to guardians when a student is marked absent, within the configured window.",Assigned classes/subjects,Must-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Blocked — needs hardware or a vendor contract,Faculty / Teacher,My Classes,My Classes,Montessori & Early Years Tracking,"Log developmental milestones, sensory skills, motor skills, and social behavior observations.",Assigned classes/subjects,Should-Have,advanced,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Blocked — needs hardware or a vendor contract,Faculty / Teacher,Assessments,Question Papers & Online Tests,No-OMR Exam Grading,Input digital answer keys or scan sheets directly in browser without specialized OMR hardware.,Assigned classes/subjects,Must-Have,advanced,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Blocked — needs hardware or a vendor contract,HR & Payroll,Attendance & Leave,Attendance,Biometric Machine Attendance Sync,Real-time automated fetch of staff check-in/out logs from biometric hardware.,Assigned institution/campus,Must-Have,advanced,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Blocked — needs hardware or a vendor contract,HR & Payroll,Attendance & Leave,Attendance,Biometric Punch In/Out Grace Period,Configure 10-minute grace windows for morning staff check-in before triggering late mark deductions.,Assigned institution/campus,Must-Have,advanced,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Blocked — needs hardware or a vendor contract,Institution Admin / Principal,Operations,Library,Digital E-Book & Journal Integration,"Provide single-sign-on access to digital libraries like EBSCO, JSTOR, and e-books.",Assigned campus,Must-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Blocked — needs hardware or a vendor contract,Institution Admin / Principal,Operations,Transport,AIS-140 Telematics & VAHAN Compliance,"Register AIS-140 certified GPS units per vehicle, ingest NavIC position and panic-button events, monitor tamper and offline buffering, and evidence the VAHAN transmission MoRTH requires.",Assigned campus,Nice-to-Have,advanced,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Blocked — needs hardware or a vendor contract,Institution Admin / Principal,Operations,Transport,Fuel Sensor & Mileage Telematics,Integrate digital fuel tank sensors to detect fuel theft and track real-time bus mileage.,Assigned campus,Should-Have,optional,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Blocked — needs hardware or a vendor contract,Institution Admin / Principal,Operations,Transport,Real-time Vehicle Tracking (VTS),"View live GPS map of moving school buses, current speed, route adherence, and delay alerts.",Assigned campus,Should-Have,core,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Blocked — needs hardware or a vendor contract,Institution Admin / Principal,Operations,Transport,Seatbelt & CCTV Video Streaming,Stream live in-bus CCTV video feeds to transport admin dashboards for safety monitoring.,Assigned campus,Must-Have,optional,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Blocked — needs hardware or a vendor contract,Parent / Guardian,Transport,Alerts & Preferences,Parent App Live Bus Tracking Refresh Rate Customizer,"Select bus GPS map refresh frequency (e.g., 5 seconds vs 15 seconds) to save mobile battery.",Specific student,Should-Have,optional,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Blocked — needs hardware or a vendor contract,Parent / Guardian,Transport,Alerts & Preferences,Real-time School Bus Live Video Feed Access,Permit authorized parents to view 15-second live video camera check-ins of child's bus during transit.,Specific student,Must-Have,optional,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
Blocked — needs hardware or a vendor contract,Parent / Guardian,Requests,Documents,DigiLocker Document Pull,Fetch the child's school-issued certificates and mark sheets directly into the parent's DigiLocker.,Specific student,Must-Have,advanced,,,,0,,http://127.0.0.1:8090 at 2026-08-18 08:29
