Role,Section,Feature,Data Scope,Feature Key,Built,Screen,Endpoints,Tested As,Result,Checks,Also readable by,Evidence,Verified against
Admissions & Front Office,Reports,Lost Lead Reason Analysis,Assigned institution/campus,admissions.reports.lost_lead_reason_analysis,yes,admissions/LostLeads,GET /api/v1/admissions/campaigns GET /api/v1/admissions/form-versions/:param GET /api/v1/admissions/forms GET /api/v1/admissions/forms/:param/versions GET /api/v1/admissions/leads POST /api/v1/admissions/leads/:param/lost POST /api/v1/admissions/leads/:param/opt-out POST /api/v1/admissions/leads/:param/reopen GET /api/v1/admissions/lost-leads GET /api/v1/admissions/lost-leads/analysis GET /api/v1/admissions/lost-leads/reasons GET /api/v1/date-ranges,admissions@vivencia.test,pass,9,faculty finance hod hr institution_admin operations parent seller_admin student super_admin,"/api/v1/admissions/campaigns 200, no rows; /api/v1/admissions/form-versions/:param no demo record to address; /api/v1/admissions/forms 200, no rows; /api/v1/admissions/forms/:param/versions no demo record to address; /api/v1/admissions/leads 200, 109 rows; /api/v1/admissions/lost-leads 200, no rows; /api/v1/admissions/lost-leads/analysis 200, no rows; /api/v1/admissions/lost-leads/reasons 200, 5 rows; /api/v1/date-ranges 200, 13 rows",http://127.0.0.1:8090 at 2026-08-20 23:08
HR & Payroll,Home,HR KPIs,Assigned institution/campus employees,hr.home.hr_kpis,yes,hr/Dashboard,GET /api/v1/hr/dashboard GET /api/v1/hr/employees,hr@vivencia.test,pass,2,hod institution_admin super_admin,"/api/v1/hr/dashboard 200; /api/v1/hr/employees 200, 7 rows",http://127.0.0.1:8090 at 2026-08-20 23:08
HR & Payroll,Records,Employee master,Assigned institution/campus employees,hr.records.employee_master,yes,hr/Employees,GET /api/v1/hr/documents GET /api/v1/hr/employees POST /api/v1/setup/employees POST /api/v1/setup/employees/:param/login,hr@vivencia.test,pass,2,hod institution_admin super_admin,"/api/v1/hr/documents 200, no rows; /api/v1/hr/employees 200, 7 rows",http://127.0.0.1:8090 at 2026-08-20 23:08
HR & Payroll,Records,Employee documents,Assigned institution/campus employees,hr.records.employee_documents,yes,hr/Employees,GET /api/v1/hr/documents GET /api/v1/hr/employees POST /api/v1/setup/employees POST /api/v1/setup/employees/:param/login,hr@vivencia.test,pass,2,hod institution_admin super_admin,"/api/v1/hr/documents 200, no rows; /api/v1/hr/employees 200, 7 rows",http://127.0.0.1:8090 at 2026-08-20 23:08
HR & Payroll,Records,Employee Document Expiry Alerts,Assigned institution/campus,hr.records.employee_document_expiry_alerts,yes,hr/Employees,GET /api/v1/hr/documents GET /api/v1/hr/employees POST /api/v1/setup/employees POST /api/v1/setup/employees/:param/login,hr@vivencia.test,pass,2,hod institution_admin super_admin,"/api/v1/hr/documents 200, no rows; /api/v1/hr/employees 200, 7 rows",http://127.0.0.1:8090 at 2026-08-20 23:08
HR & Payroll,Records,Staff ID Card Printing,Assigned institution/campus,hr.records.staff_id_card_printing,yes,hr/Employees,GET /api/v1/hr/documents GET /api/v1/hr/employees POST /api/v1/setup/employees POST /api/v1/setup/employees/:param/login,hr@vivencia.test,pass,2,hod institution_admin super_admin,"/api/v1/hr/documents 200, no rows; /api/v1/hr/employees 200, 7 rows",http://127.0.0.1:8090 at 2026-08-20 23:08
HR & Payroll,Records,Teacher Qualification Register,Assigned institution/campus,hr.records.teacher_qualification_register,yes,hr/ServiceRecords,GET/POST /api/v1/hr/background-checks GET /api/v1/hr/employees GET/POST /api/v1/hr/medical-fitness GET/POST /api/v1/hr/qualifications GET/POST /api/v1/hr/service-book POST /api/v1/hr/service-book/:param/attest,hr@vivencia.test,pass,5,hod institution_admin super_admin,"/api/v1/hr/background-checks 200, no rows; /api/v1/hr/employees 200, 7 rows; /api/v1/hr/medical-fitness 200, no rows; /api/v1/hr/qualifications 200, no rows; /api/v1/hr/service-book 200, no rows",http://127.0.0.1:8090 at 2026-08-20 23:08
HR & Payroll,Records,Staff Service Book Digitalization,Assigned institution/campus,hr.records.staff_service_book_digitalization,yes,hr/ServiceRecords,GET/POST /api/v1/hr/background-checks GET /api/v1/hr/employees GET/POST /api/v1/hr/medical-fitness GET/POST /api/v1/hr/qualifications GET/POST /api/v1/hr/service-book POST /api/v1/hr/service-book/:param/attest,hr@vivencia.test,pass,5,hod institution_admin super_admin,"/api/v1/hr/background-checks 200, no rows; /api/v1/hr/employees 200, 7 rows; /api/v1/hr/medical-fitness 200, no rows; /api/v1/hr/qualifications 200, no rows; /api/v1/hr/service-book 200, no rows",http://127.0.0.1:8090 at 2026-08-20 23:08
HR & Payroll,Onboarding & Exit,Staff Onboarding & KYC Verification,Assigned institution/campus,hr.onboarding_exit.staff_onboarding_kyc_verification,yes,hr/Lifecycle,GET /api/v1/hr/employees GET/POST /api/v1/hr/exits GET/POST /api/v1/hr/exits/:param/clearances POST /api/v1/hr/exits/:param/interview POST /api/v1/hr/exits/:param/relieve POST /api/v1/hr/exits/:param/settle GET/POST /api/v1/hr/onboarding GET /api/v1/hr/seniority GET /api/v1/hr/service-certificates GET/POST /api/v1/hr/transfers,hr@vivencia.test,pass,7,hod institution_admin super_admin,"/api/v1/hr/employees 200, 7 rows; /api/v1/hr/exits 200, no rows; /api/v1/hr/exits/:param/clearances no demo record to address; /api/v1/hr/onboarding 200, 7 rows; /api/v1/hr/seniority 200, 7 rows; /api/v1/hr/service-certificates 200, no rows; /api/v1/hr/transfers 200, no rows",http://127.0.0.1:8090 at 2026-08-20 23:08
HR & Payroll,Onboarding & Exit,Staff Exit Interview Management,Assigned institution/campus,hr.onboarding_exit.staff_exit_interview_management,yes,hr/Lifecycle,GET /api/v1/hr/employees GET/POST /api/v1/hr/exits GET/POST /api/v1/hr/exits/:param/clearances POST /api/v1/hr/exits/:param/interview POST /api/v1/hr/exits/:param/relieve POST /api/v1/hr/exits/:param/settle GET/POST /api/v1/hr/onboarding GET /api/v1/hr/seniority GET /api/v1/hr/service-certificates GET/POST /api/v1/hr/transfers,hr@vivencia.test,pass,7,hod institution_admin super_admin,"/api/v1/hr/employees 200, 7 rows; /api/v1/hr/exits 200, no rows; /api/v1/hr/exits/:param/clearances no demo record to address; /api/v1/hr/onboarding 200, 7 rows; /api/v1/hr/seniority 200, 7 rows; /api/v1/hr/service-certificates 200, no rows; /api/v1/hr/transfers 200, no rows",http://127.0.0.1:8090 at 2026-08-20 23:08
HR & Payroll,Onboarding & Exit,Staff Experience & Relieving Cards,Assigned institution/campus,hr.onboarding_exit.staff_experience_relieving_cards,yes,hr/Lifecycle,GET /api/v1/hr/employees GET/POST /api/v1/hr/exits GET/POST /api/v1/hr/exits/:param/clearances POST /api/v1/hr/exits/:param/interview POST /api/v1/hr/exits/:param/relieve POST /api/v1/hr/exits/:param/settle GET/POST /api/v1/hr/onboarding GET /api/v1/hr/seniority GET /api/v1/hr/service-certificates GET/POST /api/v1/hr/transfers,hr@vivencia.test,pass,7,hod institution_admin super_admin,"/api/v1/hr/employees 200, 7 rows; /api/v1/hr/exits 200, no rows; /api/v1/hr/exits/:param/clearances no demo record to address; /api/v1/hr/onboarding 200, 7 rows; /api/v1/hr/seniority 200, 7 rows; /api/v1/hr/service-certificates 200, no rows; /api/v1/hr/transfers 200, no rows",http://127.0.0.1:8090 at 2026-08-20 23:08
HR & Payroll,Onboarding & Exit,Teacher Relieving No-Deduction Clearance,Assigned institution/campus,hr.onboarding_exit.teacher_relieving_no_deduction_clearance,yes,hr/Lifecycle,GET /api/v1/hr/employees GET/POST /api/v1/hr/exits GET/POST /api/v1/hr/exits/:param/clearances POST /api/v1/hr/exits/:param/interview POST /api/v1/hr/exits/:param/relieve POST /api/v1/hr/exits/:param/settle GET/POST /api/v1/hr/onboarding GET /api/v1/hr/seniority GET /api/v1/hr/service-certificates GET/POST /api/v1/hr/transfers,hr@vivencia.test,pass,7,hod institution_admin super_admin,"/api/v1/hr/employees 200, 7 rows; /api/v1/hr/exits 200, no rows; /api/v1/hr/exits/:param/clearances no demo record to address; /api/v1/hr/onboarding 200, 7 rows; /api/v1/hr/seniority 200, 7 rows; /api/v1/hr/service-certificates 200, no rows; /api/v1/hr/transfers 200, no rows",http://127.0.0.1:8090 at 2026-08-20 23:08
HR & Payroll,Onboarding & Exit,Teacher Transfer & Deputation,Assigned institution/campus,hr.onboarding_exit.teacher_transfer_deputation,yes,hr/Lifecycle,GET /api/v1/hr/employees GET/POST /api/v1/hr/exits GET/POST /api/v1/hr/exits/:param/clearances POST /api/v1/hr/exits/:param/interview POST /api/v1/hr/exits/:param/relieve POST /api/v1/hr/exits/:param/settle GET/POST /api/v1/hr/onboarding GET /api/v1/hr/seniority GET /api/v1/hr/service-certificates GET/POST /api/v1/hr/transfers,hr@vivencia.test,pass,7,hod institution_admin super_admin,"/api/v1/hr/employees 200, 7 rows; /api/v1/hr/exits 200, no rows; /api/v1/hr/exits/:param/clearances no demo record to address; /api/v1/hr/onboarding 200, 7 rows; /api/v1/hr/seniority 200, 7 rows; /api/v1/hr/service-certificates 200, no rows; /api/v1/hr/transfers 200, no rows",http://127.0.0.1:8090 at 2026-08-20 23:08
HR & Payroll,Verification,Staff Criminal Background Verification,Assigned institution/campus,hr.verification.staff_criminal_background_verification,yes,hr/ServiceRecords,GET/POST /api/v1/hr/background-checks GET /api/v1/hr/employees GET/POST /api/v1/hr/medical-fitness GET/POST /api/v1/hr/qualifications GET/POST /api/v1/hr/service-book POST /api/v1/hr/service-book/:param/attest,hr@vivencia.test,pass,5,hod institution_admin super_admin,"/api/v1/hr/background-checks 200, no rows; /api/v1/hr/employees 200, 7 rows; /api/v1/hr/medical-fitness 200, no rows; /api/v1/hr/qualifications 200, no rows; /api/v1/hr/service-book 200, no rows",http://127.0.0.1:8090 at 2026-08-20 23:08
HR & Payroll,Verification,Medical Fitness Certificate Registry,Assigned institution/campus,hr.verification.medical_fitness_certificate_registry,yes,hr/ServiceRecords,GET/POST /api/v1/hr/background-checks GET /api/v1/hr/employees GET/POST /api/v1/hr/medical-fitness GET/POST /api/v1/hr/qualifications GET/POST /api/v1/hr/service-book POST /api/v1/hr/service-book/:param/attest,hr@vivencia.test,pass,5,hod institution_admin super_admin,"/api/v1/hr/background-checks 200, no rows; /api/v1/hr/employees 200, 7 rows; /api/v1/hr/medical-fitness 200, no rows; /api/v1/hr/qualifications 200, no rows; /api/v1/hr/service-book 200, no rows",http://127.0.0.1:8090 at 2026-08-20 23:08
HR & Payroll,Attendance,Staff attendance,Assigned institution/campus employees,hr.attendance.staff_attendance,yes,hr/StaffAttendance,POST /api/v1/workflow/staff-attendance GET /api/v1/workflow/staff-register,hr@vivencia.test,pass,1,institution_admin super_admin,"/api/v1/workflow/staff-register 200, 7 rows",http://127.0.0.1:8090 at 2026-08-20 23:08
HR & Payroll,Attendance,Biometric Machine Attendance Sync,Assigned institution/campus,hr.attendance.biometric_machine_attendance_sync,no,,,,not built,0,,"catalogued only. 2 of 4 features in “Attendance” are working, so the section exists and this is a gap within it.",http://127.0.0.1:8090 at 2026-08-20 23:08
HR & Payroll,Attendance,Biometric Punch In/Out Grace Period,Assigned institution/campus,hr.attendance.biometric_punch_in_out_grace_period,no,,,,not built,0,,"catalogued only. 2 of 4 features in “Attendance” are working, so the section exists and this is a gap within it.",http://127.0.0.1:8090 at 2026-08-20 23:08
HR & Payroll,Attendance,Staff Shift & Rostering,Assigned institution/campus,hr.attendance.staff_shift_rostering,yes,hr/Rostering,POST /api/v1/hr-growth/roster POST /api/v1/hr-growth/roster/:param/cancel GET /api/v1/hr-growth/roster/conflicts GET /api/v1/hr-growth/roster/conflicts:param GET /api/v1/hr-growth/roster/fairness GET /api/v1/hr-growth/roster/shifts GET /api/v1/hr-growth/roster:param GET /api/v1/timetable/teachers,hr@vivencia.test,pass,6,faculty hod institution_admin student super_admin,"/api/v1/hr-growth/roster/conflicts 200, no rows; /api/v1/hr-growth/roster/conflicts:param no demo record to address; /api/v1/hr-growth/roster/fairness 200, no rows; /api/v1/hr-growth/roster/shifts 200, 8 rows; /api/v1/hr-growth/roster:param no demo record to address; /api/v1/timetable/teachers 403 to hr — sub-view for staff only",http://127.0.0.1:8090 at 2026-08-20 23:08
HR & Payroll,Leave,Leave,Assigned institution/campus employees,hr.leave.leave,yes,hr/Leave,GET /api/v1/hr/leave POST /api/v1/workflow/leave/:param/decide,hr@vivencia.test,pass,1,admissions faculty finance hod institution_admin operations parent seller_admin student super_admin,"/api/v1/hr/leave 200, 136 rows",http://127.0.0.1:8090 at 2026-08-20 23:08
HR & Payroll,Leave,Leave Policy Configuration,Assigned institution/campus,hr.leave.leave_policy_configuration,yes,hr/LeavePolicy,GET/POST /api/v1/hr/leave-policy GET /api/v1/hr/lop,hr@vivencia.test,pass,2,hod institution_admin super_admin,"/api/v1/hr/leave-policy 200; /api/v1/hr/lop 200, no rows",http://127.0.0.1:8090 at 2026-08-20 23:08
HR & Payroll,Leave,Late Arrival & Loss of Pay (LOP),Assigned institution/campus,hr.leave.late_arrival_loss_of_pay_lop,yes,hr/LeavePolicy,GET/POST /api/v1/hr/leave-policy GET /api/v1/hr/lop,hr@vivencia.test,pass,2,hod institution_admin super_admin,"/api/v1/hr/leave-policy 200; /api/v1/hr/lop 200, no rows",http://127.0.0.1:8090 at 2026-08-20 23:08
HR & Payroll,Leave,Half-Day Leave Deduction Calculation,Assigned institution/campus,hr.leave.half_day_leave_deduction_calculation,yes,hr/LeavePolicy,GET/POST /api/v1/hr/leave-policy GET /api/v1/hr/lop,hr@vivencia.test,pass,2,hod institution_admin super_admin,"/api/v1/hr/leave-policy 200; /api/v1/hr/lop 200, no rows",http://127.0.0.1:8090 at 2026-08-20 23:08
HR & Payroll,Payroll,Payroll,Assigned institution/campus employees,hr.payroll.payroll,yes,payroll/Payroll,GET /api/v1/payroll/payslips POST /api/v1/payroll/run,hr@vivencia.test,pass,1,institution_admin super_admin,"/api/v1/payroll/payslips 200, no rows",http://127.0.0.1:8090 at 2026-08-20 23:08
HR & Payroll,Payroll,Salary Structure Builder,Assigned institution/campus,hr.payroll.salary_structure_builder,yes,payroll/Payroll,GET /api/v1/payroll/payslips POST /api/v1/payroll/run,hr@vivencia.test,pass,1,institution_admin super_admin,"/api/v1/payroll/payslips 200, no rows",http://127.0.0.1:8090 at 2026-08-20 23:08
HR & Payroll,Payroll,Payslip Generation & Email Dispatch,Assigned institution/campus,hr.payroll.payslip_generation_email_dispatch,yes,payroll/Payroll,GET /api/v1/payroll/payslips POST /api/v1/payroll/run,hr@vivencia.test,pass,1,institution_admin super_admin,"/api/v1/payroll/payslips 200, no rows",http://127.0.0.1:8090 at 2026-08-20 23:08
HR & Payroll,Payroll,Direct Bank Payroll Transfer File,Assigned institution/campus,hr.payroll.direct_bank_payroll_transfer_file,yes,hr/Statutory,GET /api/v1/hr/employees GET /api/v1/payroll/bank-file GET/POST /api/v1/payroll/contractor-bills POST /api/v1/payroll/declarations GET /api/v1/payroll/ecr GET /api/v1/payroll/gratuity GET/POST /api/v1/payroll/loans GET/PUT /api/v1/payroll/settings GET /api/v1/payroll/statutory GET /api/v1/payroll/tax,hr@vivencia.test,pass,9,hod institution_admin super_admin,"/api/v1/hr/employees 200, 7 rows; /api/v1/payroll/bank-file 200; /api/v1/payroll/contractor-bills 200, 1 rows; /api/v1/payroll/ecr 200; /api/v1/payroll/gratuity 200, 7 rows; /api/v1/payroll/loans 200, 1 rows; /api/v1/payroll/settings 200; /api/v1/payroll/statutory 200, 5 rows; /api/v1/payroll/tax 200, 7 rows",http://127.0.0.1:8090 at 2026-08-20 23:08
